,period,catl,catm,age,gender,sido,sigungu,cgi
37264,201905,건강/의료용품,건강관리용품,all,all,서울,도봉구,70.37791331377917
37266,201905,건강/의료용품,건강관리용품,all,all,서울,성동구,85.59677058429617
37267,201905,건강/의료용품,건강관리용품,all,all,서울,성북구,128.93497813367165
37276,201905,식품,가공식품,all,F,서울,중랑구,89.47301287969532
37283,201905,식품,가공식품,all,all,서울,중랑구,89.50125819469935
37286,201905,식품,기호식품,all,F,서울,노원구,82.0434863423232
37288,201905,식품,기호식품,all,F,서울,중랑구,102.20162251405394
37291,201905,식품,기호식품,all,M,서울,성동구,86.301141900695
37296,201905,식품,기호식품,all,all,서울,강북구,78.54643763183795
37297,201905,식품,기호식품,all,all,서울,노원구,77.75811268738991
37303,201905,식품,담배,all,F,서울,동대문구,148.8561231617119
37305,201905,식품,담배,all,F,서울,성동구,132.4395072591289
37306,201905,식품,담배,all,F,서울,성북구,77.42392100973262
37312,201905,식품,담배,all,M,서울,광진구,157.229891919758
37318,201905,식품,담배,all,all,서울,광진구,158.80871196638066
37323,201905,식품,빙과류,all,F,서울,도봉구,81.96946626274371
37328,201905,식품,빙과류,all,M,서울,강북구,94.78798491684044
37329,201905,식품,빙과류,all,M,서울,도봉구,79.58804239472978
37333,201905,식품,빙과류,all,all,서울,성동구,121.73322002069992
37337,201905,식품,빙과류,all,all,서울,중랑구,147.47950153175069
37339,201905,식품,빵류,all,F,서울,동대문구,140.32170308590906
37347,201905,식품,빵류,all,M,서울,중랑구,109.51319671097949
37349,201905,식품,빵류,all,all,서울,강북구,106.79527462572555
37366,201905,식품,신선식품,all,all,서울,강북구,90.21289160209172
37368,201905,식품,신선식품,all,all,서울,노원구,91.56064057599806
37370,201905,식품,유제품류,all,F,서울,광진구,101.78095877064831
37373,201905,식품,유제품류,all,F,서울,중랑구,99.9217484357184
37374,201905,식품,유제품류,all,M,서울,강북구,97.62945645570039
37377,201905,식품,유제품류,all,all,서울,노원구,92.3909419228228
37381,201905,식품,유제품류,all,all,서울,중랑구,100.53416419293168
37382,201905,식품,음료,all,F,서울,강북구,98.32278055764488
37386,201905,식품,음료,all,F,서울,성동구,102.10469467051365
37391,201905,식품,음료,all,M,서울,광진구,109.58891638558687
37394,201905,식품,음료,all,M,서울,도봉구,97.57722399344216
37395,201905,식품,음료,all,M,서울,성동구,96.1272640067054
37399,201905,식품,음료,all,all,서울,동대문구,103.34844566872637
37403,201905,식품,제과류,all,F,서울,강북구,80.92490830152316
37406,201905,식품,제과류,all,F,서울,동대문구,86.41582164833423
37407,201905,식품,제과류,all,F,서울,성동구,89.59285323570542
37410,201905,식품,제과류,all,M,서울,노원구,98.39900260127727
37411,201905,식품,제과류,all,M,서울,도봉구,91.19218147437435
37412,201905,식품,제과류,all,M,서울,동대문구,83.83830528952666
37415,201905,식품,제과류,all,M,서울,성북구,104.47767936233328
37418,201905,식품,제과류,all,M,서울,중랑구,163.71833519852655
37420,201905,식품,제과류,all,all,서울,광진구,87.17956433895748
37427,201905,식품,주류,all,F,서울,강북구,93.77016636994223
37429,201905,식품,주류,all,F,서울,도봉구,85.06811982022735
37433,201905,식품,주류,all,F,서울,중랑구,99.30260500005993
37434,201905,식품,주류,all,M,서울,노원구,98.48363693856108
37437,201905,식품,주류,all,M,서울,성북구,110.24894660697592
37442,201905,식품,주류,all,all,서울,성동구,98.60159456639984
37446,201905,일용품,생활용품,all,F,서울,광진구,105.22952698897221
37448,201905,일용품,생활용품,all,F,서울,노원구,94.95523433237102
37453,201905,일용품,생활용품,all,M,서울,광진구,109.28704369345834
37454,201905,일용품,생활용품,all,M,서울,동대문구,96.62231836234457
37457,201905,일용품,생활용품,all,M,서울,성북구,103.8427272837756
37467,201905,일용품,애완동물용품,all,F,서울,광진구,91.55837551063415
37468,201905,일용품,애완동물용품,all,F,서울,도봉구,81.83758682777956
37472,201905,일용품,애완동물용품,all,F,서울,성북구,119.13033476577513
37475,201905,일용품,애완동물용품,all,F,서울,중랑구,235.10533652209995
37478,201905,일용품,애완동물용품,all,M,서울,노원구,97.18574415423174
37483,201905,일용품,애완동물용품,all,all,서울,도봉구,77.98496602979263
37487,201905,화장품,기타화장품,all,F,서울,노원구,204.4191019244476
37489,201905,화장품,기타화장품,all,M,서울,노원구,129.66101694915255
37493,201905,화장품,바디/헤어용품,all,F,서울,도봉구,87.31179373918613
37494,201905,화장품,바디/헤어용품,all,F,서울,성북구,94.49892982338987
37496,201905,화장품,바디/헤어용품,all,F,서울,중랑구,93.17739148650664
37500,201905,화장품,바디/헤어용품,all,M,서울,성북구,62.659465905397155
37503,201905,화장품,바디/헤어용품,all,M,서울,중랑구,63.1052889443788
37507,201905,화장품,바디/헤어용품,all,all,서울,노원구,88.12970191419845
37512,201905,화장품,뷰티소품,all,F,서울,도봉구,92.13388641526585
37517,201905,화장품,뷰티소품,all,F,서울,중랑구,227.26456033498283
37524,201905,화장품,뷰티소품,all,all,서울,강북구,96.51081790452179
37525,201905,화장품,뷰티소품,all,all,서울,동대문구,84.09936294591662
37527,201905,화장품,뷰티소품,all,all,서울,성북구,150.19179614217532
37536,201905,화장품,화장품,all,F,서울,성북구,89.60597606229669
37539,201905,화장품,화장품,all,M,서울,동대문구,119.4682787839054
37540,201905,화장품,화장품,all,M,서울,성동구,118.12126850628012
37547,201906,건강/의료용품,건강관리용품,20,F,서울,강북구,80.83566304748283
37550,201906,건강/의료용품,건강관리용품,20,F,서울,동대문구,99.72550280036378
37556,201906,건강/의료용품,건강관리용품,20,F,서울,중랑구,305.8106791619056
37559,201906,건강/의료용품,건강관리용품,20,M,서울,강북구,136.89589999255895
37563,201906,건강/의료용품,건강관리용품,20,M,서울,성동구,219.32345122655727
37564,201906,건강/의료용품,건강관리용품,20,M,서울,성북구,192.94499272833912
37565,201906,건강/의료용품,건강관리용품,20,all,서울,도봉구,289.35473446084234
37566,201906,건강/의료용품,건강관리용품,20,all,서울,동대문구,86.9894938688868
37575,201906,식품,가공식품,20,F,서울,동대문구,108.80723707132529
37582,201906,식품,가공식품,20,M,서울,강북구,96.54034007211399
37584,201906,식품,가공식품,20,M,서울,노원구,110.20660072262258
37587,201906,식품,가공식품,20,all,서울,강북구,106.13326766504636
37594,201906,식품,기호식품,20,F,서울,강북구,152.30337002698099
37598,201906,식품,기호식품,20,M,서울,강북구,156.54778249494456
37602,201906,식품,기호식품,20,M,서울,성동구,75.37964050221302
37603,201906,식품,기호식품,20,M,서울,성북구,161.7950044339344
37605,201906,식품,기호식품,20,M,서울,중랑구,84.46776885879905
37614,201906,식품,담배,20,F,서울,강북구,177.66592039427223
37616,201906,식품,담배,20,F,서울,도봉구,216.99870702166402
37624,201906,식품,담배,20,M,서울,도봉구,265.55039666581365
37629,201906,식품,담배,20,all,서울,동대문구,192.37416379195338
37635,201906,식품,담배,20,all,서울,중랑구,265.8444530298077
37637,201906,식품,빙과류,20,F,서울,강북구,158.10472986607854
37639,201906,식품,빙과류,20,F,서울,노원구,136.01236860367214
37643,201906,식품,빙과류,20,F,서울,성북구,97.35226194459514
37652,201906,식품,빙과류,20,M,서울,광진구,113.03267769259688
37656,201906,식품,빙과류,20,M,서울,성북구,188.12600440761543
37659,201906,식품,빙과류,20,M,서울,중랑구,132.41302779781392
37663,201906,식품,빙과류,20,all,서울,성북구,117.30093334787621
37672,201906,식품,빵류,20,M,서울,광진구,71.02776110815043
37678,201906,식품,빵류,20,all,서울,동대문구,126.72043251160292
37680,201906,식품,빵류,20,all,서울,성북구,94.0564837927572
37683,201906,식품,신선식품,20,F,서울,동대문구,109.20050625551502
37685,201906,식품,신선식품,20,F,서울,성북구,88.21725055730025
37691,201906,식품,신선식품,20,M,서울,노원구,101.12576465783457
37695,201906,식품,신선식품,20,all,서울,강북구,85.38715196277342
37697,201906,식품,신선식품,20,all,서울,광진구,98.58691832420335
37707,201906,식품,유제품류,20,M,서울,강북구,105.86377869993423
37709,201906,식품,유제품류,20,M,서울,동대문구,111.64208361788056
37719,201906,식품,유제품류,20,all,서울,성북구,106.17850014114
37723,201906,식품,유제품류,20,all,서울,중랑구,95.011314596663
37724,201906,식품,음료,20,F,서울,광진구,112.18687045127464
37725,201906,식품,음료,20,F,서울,노원구,102.12294446916626
37726,201906,식품,음료,20,F,서울,동대문구,116.55333666525424
37729,201906,식품,음료,20,F,서울,성동구,92.16862984101536
37732,201906,식품,음료,20,F,서울,중랑구,171.69646911201758
37737,201906,식품,음료,20,M,서울,도봉구,128.34736998318544
37738,201906,식품,음료,20,M,서울,동대문구,106.76490428078152
37740,201906,식품,음료,20,M,서울,성동구,125.56785995725001
37741,201906,식품,음료,20,M,서울,성북구,192.61361636873366
37744,201906,식품,음료,20,M,서울,중랑구,108.17466705381521
37745,201906,식품,음료,20,all,서울,광진구,113.18763785668024
37747,201906,식품,음료,20,all,서울,도봉구,123.02264542395399
37752,201906,식품,제과류,20,F,서울,광진구,85.88608208885546
37754,201906,식품,제과류,20,F,서울,동대문구,96.1922952934914
37755,201906,식품,제과류,20,F,서울,성동구,91.81321408040891
37758,201906,식품,제과류,20,M,서울,강북구,84.30492511185588
37762,201906,식품,제과류,20,M,서울,성북구,147.4127958232152
37770,201906,식품,제과류,20,all,서울,광진구,85.57209086059159
37773,201906,식품,제과류,20,all,서울,성북구,100.2428789110379
37784,201906,식품,주류,20,M,서울,강북구,99.06312197359469
37786,201906,식품,주류,20,M,서울,노원구,93.4310012771267
37792,201906,식품,주류,20,all,서울,노원구,106.15397428384708
37793,201906,식품,주류,20,all,서울,성북구,127.0407238437993
37795,201906,일용품,생활용품,20,F,서울,광진구,103.8194878524635
37796,201906,일용품,생활용품,20,F,서울,노원구,106.69951200338748
37800,201906,일용품,생활용품,20,F,서울,성동구,90.3446025305092
37802,201906,일용품,생활용품,20,F,서울,중랑구,136.30156567141995
37803,201906,일용품,생활용품,20,M,서울,광진구,98.34441152712029
37804,201906,일용품,생활용품,20,M,서울,도봉구,116.98841174676592
37805,201906,일용품,생활용품,20,M,서울,동대문구,93.64447678618532
37807,201906,일용품,생활용품,20,M,서울,성동구,123.6564194786956
37810,201906,일용품,생활용품,20,all,서울,도봉구,118.70310995368315
37815,201906,일용품,애완동물용품,20,F,서울,강북구,51.675335257973444
37820,201906,일용품,애완동물용품,20,F,서울,중랑구,688.619543065537
37822,201906,일용품,애완동물용품,20,M,서울,노원구,101.36452164510952
37823,201906,일용품,애완동물용품,20,M,서울,도봉구,110.25497480787828
37824,201906,일용품,애완동물용품,20,M,서울,성동구,133.10213009123328
37827,201906,일용품,애완동물용품,20,all,서울,강북구,77.36461408663456
37829,201906,일용품,애완동물용품,20,all,서울,도봉구,131.27794635487493
37831,201906,일용품,애완동물용품,20,all,서울,성북구,148.892943408985
37834,201906,화장품,기타화장품,20,F,서울,노원구,117.22365038560413
37838,201906,화장품,바디/헤어용품,20,F,서울,광진구,98.57800216616751
37839,201906,화장품,바디/헤어용품,20,F,서울,노원구,70.2835150170844
37846,201906,화장품,바디/헤어용품,20,M,서울,도봉구,105.560219538562
37850,201906,화장품,바디/헤어용품,20,all,서울,광진구,94.9147606251029
37853,201906,화장품,바디/헤어용품,20,all,서울,노원구,73.85644402160013
37854,201906,화장품,바디/헤어용품,20,all,서울,성동구,60.33138102919351
37858,201906,화장품,뷰티소품,20,F,서울,강북구,82.12871227774292
37867,201906,화장품,뷰티소품,20,all,서울,동대문구,57.83299513149769
37872,201906,화장품,화장품,20,F,서울,광진구,33.98834113249893
37874,201906,화장품,화장품,20,F,서울,노원구,79.56176008750421
37879,201906,화장품,화장품,20,M,서울,강북구,72.28183117520757
37880,201906,화장품,화장품,20,M,서울,광진구,70.5660992989956
37881,201906,화장품,화장품,20,M,서울,동대문구,104.96789005259909
37887,201906,화장품,화장품,20,M,서울,중랑구,164.37159567258215
37889,201906,화장품,화장품,20,all,서울,노원구,82.34876376484425
37890,201906,화장품,화장품,20,all,서울,도봉구,85.54310116834424
37894,201906,건강/의료용품,건강관리용품,20,F,서울,노원구,43.05885697589021
37895,201906,건강/의료용품,건강관리용품,20,F,서울,도봉구,34.69791508141835
37898,201906,건강/의료용품,건강관리용품,20,M,서울,광진구,123.7288844871598
37900,201906,건강/의료용품,건강관리용품,20,M,서울,노원구,49.15877664163624
37906,201906,건강/의료용품,건강관리용품,20,all,서울,광진구,93.97598598919737
37907,201906,건강/의료용품,건강관리용품,20,all,서울,성동구,151.9926830580513
37908,201906,건강/의료용품,건강관리용품,20,all,서울,성북구,168.31690881470803
37913,201906,식품,가공식품,20,F,서울,광진구,103.64471295870615
37914,201906,식품,가공식품,20,F,서울,노원구,109.152907870213
37921,201906,식품,가공식품,20,M,서울,광진구,93.27379581361174
37924,201906,식품,가공식품,20,M,서울,동대문구,103.80209730290107
37930,201906,식품,가공식품,20,M,서울,중랑구,74.41803625105871
37932,201906,식품,가공식품,20,all,서울,동대문구,107.3170747414418
37935,201906,식품,가공식품,20,all,서울,중랑구,105.57490550004528
37936,201906,식품,기호식품,20,F,서울,노원구,111.47123305022508
37942,201906,식품,기호식품,20,M,서울,광진구,122.29610359661982
37943,201906,식품,기호식품,20,M,서울,노원구,120.23889260838443
37944,201906,식품,기호식품,20,M,서울,동대문구,111.46829418466429
37950,201906,식품,기호식품,20,all,서울,광진구,131.07351688870722
37951,201906,식품,기호식품,20,all,서울,동대문구,115.81926729820196
37954,201906,식품,담배,20,F,서울,노원구,199.52743902439025
37956,201906,식품,담배,20,F,서울,성동구,166.6437107555196
37958,201906,식품,담배,20,F,서울,중랑구,344.04777704047774
37960,201906,식품,담배,20,M,서울,노원구,291.6822221841659
37962,201906,식품,담배,20,M,서울,성북구,16.085063971235712
37967,201906,식품,담배,20,M,서울,중랑구,186.43027208337705
37977,201906,식품,빙과류,20,M,서울,노원구,127.60348541882944
37978,201906,식품,빙과류,20,M,서울,동대문구,145.60393281720548
37979,201906,식품,빙과류,20,M,서울,성동구,209.38279252894384
37982,201906,식품,빙과류,20,all,서울,강북구,164.85015232491043
37984,201906,식품,빙과류,20,all,서울,성동구,164.61577000411634
37987,201906,식품,빙과류,20,all,서울,중랑구,201.03245697173983
37990,201906,식품,빵류,20,F,서울,광진구,83.9460168140062
37991,201906,식품,빵류,20,F,서울,노원구,97.92895273607388
37992,201906,식품,빵류,20,F,서울,도봉구,95.9259265394451
37993,201906,식품,빵류,20,F,서울,동대문구,131.4589844677777
37997,201906,식품,빵류,20,M,서울,강북구,102.9093099327256
37999,201906,식품,빵류,20,M,서울,동대문구,116.51476805710935
38001,201906,식품,빵류,20,M,서울,성북구,108.93527131217724
38003,201906,식품,빵류,20,M,서울,중랑구,75.1667705964822
38005,201906,식품,빵류,20,all,서울,노원구,90.32377678297505
38006,201906,식품,빵류,20,all,서울,도봉구,99.44444564367876
38014,201906,식품,신선식품,20,F,서울,성동구,98.10794609691787
38018,201906,식품,신선식품,20,M,서울,성북구,95.08824302331683
38024,201906,식품,신선식품,20,all,서울,노원구,98.32858092780931
38025,201906,식품,신선식품,20,all,서울,도봉구,101.79613389948034
38028,201906,식품,신선식품,20,all,서울,중랑구,76.20567960634038
38035,201906,식품,유제품류,20,M,서울,노원구,94.033435897337
38036,201906,식품,유제품류,20,M,서울,도봉구,104.9623922554043
38038,201906,식품,유제품류,20,M,서울,성동구,113.2224489322287
38044,201906,식품,유제품류,20,all,서울,성동구,99.8847473234337
38050,201906,식품,음료,20,M,서울,강북구,116.73467340052088
38051,201906,식품,음료,20,M,서울,광진구,114.9819998546812
38052,201906,식품,음료,20,M,서울,노원구,116.45753312252519
38057,201906,식품,음료,20,all,서울,강북구,111.5225560366592
38058,201906,식품,음료,20,all,서울,성동구,103.52120913585364
38060,201906,식품,음료,20,all,서울,중랑구,157.03939333197232
38066,201906,식품,제과류,20,F,서울,중랑구,116.5340553978014
38068,201906,식품,제과류,20,M,서울,광진구,84.68450447619195
38069,201906,식품,제과류,20,M,서울,노원구,87.21894649107244
38070,201906,식품,제과류,20,M,서울,성동구,94.8542436890786
38071,201906,식품,제과류,20,M,서울,중랑구,88.66172048914896
38074,201906,식품,제과류,20,all,서울,도봉구,98.40833055941714
38076,201906,식품,제과류,20,all,서울,성동구,92.62249642660663
38077,201906,식품,제과류,20,all,서울,중랑구,111.90261942069435
38079,201906,식품,주류,20,F,서울,광진구,117.55602005172614
38080,201906,식품,주류,20,F,서울,동대문구,93.80701119793908
38082,201906,식품,주류,20,F,서울,성북구,127.52406843953872
38084,201906,식품,주류,20,F,서울,중랑구,352.93087134455453
38089,201906,식품,주류,20,M,서울,성북구,125.94612280510417
38093,201906,식품,주류,20,all,서울,동대문구,94.74154727893986
38094,201906,일용품,생활용품,20,F,서울,강북구,100.01702080858487
38096,201906,일용품,생활용품,20,F,서울,동대문구,117.09972648604383
38098,201906,일용품,생활용품,20,M,서울,노원구,101.9848590802211
38104,201906,일용품,생활용품,20,all,서울,강북구,103.2326190422316
38106,201906,일용품,생활용품,20,all,서울,광진구,102.59813373329357
38112,201906,일용품,생활용품,20,all,서울,중랑구,120.88391144560379
38115,201906,일용품,애완동물용품,20,F,서울,광진구,96.78108443216131
38117,201906,일용품,애완동물용품,20,F,서울,노원구,93.17951149896513
38118,201906,일용품,애완동물용품,20,F,서울,도봉구,142.5997661160649
38120,201906,일용품,애완동물용품,20,F,서울,성동구,85.39875811573391
38129,201906,일용품,애완동물용품,20,all,서울,중랑구,561.2051633206096
38131,201906,화장품,바디/헤어용품,20,F,서울,강북구,79.51602082491456
38133,201906,화장품,바디/헤어용품,20,F,서울,동대문구,88.15676633661766
38136,201906,화장품,바디/헤어용품,20,F,서울,성북구,110.28749644862991
38139,201906,화장품,바디/헤어용품,20,M,서울,노원구,82.24235717401109
38140,201906,화장품,바디/헤어용품,20,M,서울,동대문구,85.75887619745878
38144,201906,화장품,바디/헤어용품,20,M,서울,중랑구,138.0035486626799
38147,201906,화장품,바디/헤어용품,20,all,서울,동대문구,87.37032285855203
38151,201906,화장품,바디/헤어용품,20,all,서울,중랑구,103.87284241093359
38154,201906,화장품,뷰티소품,20,F,서울,노원구,70.0696099784958
38155,201906,화장품,뷰티소품,20,F,서울,도봉구,166.78366470010394
38159,201906,화장품,뷰티소품,20,F,서울,성북구,167.57306761166274
38164,201906,화장품,뷰티소품,20,M,서울,동대문구,78.56226570186692
38167,201906,화장품,뷰티소품,20,M,서울,중랑구,209.12621359223306
38171,201906,화장품,뷰티소품,20,all,서울,광진구,96.8021484678039
38173,201906,화장품,뷰티소품,20,all,서울,성북구,200.722296141418
38182,201906,화장품,화장품,20,M,서울,도봉구,76.04557711626923
38183,201906,화장품,화장품,20,M,서울,성북구,93.10438074634938
38185,201906,화장품,화장품,20,all,서울,강북구,86.75676153681385
38186,201906,화장품,화장품,20,all,서울,광진구,40.14787723733488
38187,201906,화장품,화장품,20,all,서울,동대문구,86.3901669827114
38189,201906,화장품,화장품,20,all,서울,성북구,68.96027600207104
38192,201906,화장품,화장품,20,all,서울,중랑구,95.37695109586815
38196,201906,건강/의료용품,건강관리용품,20,F,서울,성동구,88.29438161308492
38203,201906,건강/의료용품,건강관리용품,20,M,서울,중랑구,185.76713011816275
38205,201906,건강/의료용품,건강관리용품,20,all,서울,강북구,102.00575255903452
38209,201906,건강/의료용품,건강관리용품,20,all,서울,노원구,45.76085253095127
38215,201906,식품,가공식품,20,F,서울,강북구,109.88654588639506
38216,201906,식품,가공식품,20,F,서울,도봉구,101.81197471168758
38218,201906,식품,가공식품,20,F,서울,성동구,100.12038641411895
38219,201906,식품,가공식품,20,F,서울,성북구,99.42737120380077
38223,201906,식품,가공식품,20,M,서울,성북구,119.122564138136
38225,201906,식품,가공식품,20,all,서울,광진구,100.73912617205087
38227,201906,식품,가공식품,20,all,서울,노원구,109.45031620840237
38234,201906,식품,기호식품,20,F,서울,성북구,99.6349832092276
38238,201906,식품,기호식품,20,F,서울,중랑구,157.863630867217
38240,201906,식품,기호식품,20,M,서울,도봉구,116.5678134702063
38247,201906,식품,기호식품,20,all,서울,성동구,152.83779261638358
38250,201906,식품,기호식품,20,all,서울,중랑구,143.36635767218252
38253,201906,식품,담배,20,F,서울,광진구,183.0172302350921
38255,201906,식품,담배,20,F,서울,성북구,28.144844055103587
38259,201906,식품,담배,20,M,서울,광진구,182.33008761805684
38262,201906,식품,담배,20,M,서울,동대문구,222.83901566107502
38266,201906,식품,담배,20,all,서울,광진구,182.65177320906747
38268,201906,식품,담배,20,all,서울,노원구,254.5763301382055
38271,201906,식품,빙과류,20,F,서울,광진구,158.4429617854809
38274,201906,식품,빙과류,20,M,서울,도봉구,172.28474039513364
38278,201906,식품,빙과류,20,all,서울,도봉구,140.8878808058122
38283,201906,식품,빵류,20,F,서울,중랑구,147.4374877198275
38286,201906,식품,빵류,20,M,서울,도봉구,106.42450257794022
38294,201906,식품,빵류,20,all,서울,성동구,105.69110010684936
38298,201906,식품,신선식품,20,F,서울,광진구,96.28537601288537
38299,201906,식품,신선식품,20,F,서울,도봉구,105.86627256584153
38306,201906,식품,신선식품,20,M,서울,광진구,105.81410003903534
38307,201906,식품,신선식품,20,M,서울,도봉구,94.34619016374805
38308,201906,식품,신선식품,20,M,서울,동대문구,106.68317801480148
38309,201906,식품,신선식품,20,M,서울,성동구,86.23655668734293
38312,201906,식품,신선식품,20,M,서울,중랑구,54.19117690453567
38314,201906,식품,신선식품,20,all,서울,동대문구,108.55603567557304
38316,201906,식품,신선식품,20,all,서울,성동구,95.70554155684023
38321,201906,식품,유제품류,20,F,서울,광진구,98.91291393900372
38322,201906,식품,유제품류,20,F,서울,동대문구,110.75888690986167
38323,201906,식품,유제품류,20,F,서울,성동구,96.00424562567385
38326,201906,식품,유제품류,20,F,서울,중랑구,94.23848356745962
38328,201906,식품,유제품류,20,M,서울,광진구,98.1887803424224
38330,201906,식품,유제품류,20,M,서울,성북구,126.55821070628588
38333,201906,식품,유제품류,20,M,서울,중랑구,97.65001529484198
38334,201906,식품,유제품류,20,all,서울,강북구,119.08331009237992
38337,201906,식품,유제품류,20,all,서울,노원구,99.1663885637707
38338,201906,식품,유제품류,20,all,서울,동대문구,111.00456801028513
38356,201906,식품,음료,20,all,서울,노원구,107.11149622820314
38361,201906,식품,제과류,20,F,서울,강북구,95.8268861907118
38368,201906,식품,제과류,20,M,서울,동대문구,63.412250309367344
38373,201906,식품,제과류,20,all,서울,강북구,92.75054025428196
38374,201906,식품,제과류,20,all,서울,동대문구,85.46607367425206
38379,201906,식품,주류,20,F,서울,강북구,108.72068510437995
38387,201906,식품,주류,20,M,서울,광진구,102.05079356561173
38388,201906,식품,주류,20,M,서울,도봉구,117.30738423488424
38389,201906,식품,주류,20,M,서울,동대문구,96.28355320603278
38391,201906,식품,주류,20,M,서울,성동구,108.04610296679913
38394,201906,식품,주류,20,M,서울,중랑구,159.7325094171922
38395,201906,식품,주류,20,all,서울,광진구,113.03086125754533
38406,201906,일용품,생활용품,20,F,서울,성북구,93.75007774004604
38413,201906,일용품,생활용품,20,M,서울,성북구,129.53181687220007
38415,201906,일용품,생활용품,20,M,서울,중랑구,42.679862049953286
38418,201906,일용품,생활용품,20,all,서울,성동구,97.308363867343
38420,201906,일용품,애완동물용품,20,F,서울,성북구,118.16922642363441
38424,201906,일용품,애완동물용품,20,M,서울,강북구,199.93045371392287
38425,201906,일용품,애완동물용품,20,M,서울,광진구,151.0357486233721
38429,201906,일용품,애완동물용품,20,M,서울,성북구,410.8763784097504
38431,201906,일용품,애완동물용품,20,all,서울,광진구,106.20593684627676
38432,201906,일용품,애완동물용품,20,all,서울,동대문구,117.83447567954912
38433,201906,일용품,애완동물용품,20,all,서울,성동구,95.14029447151657
38438,201906,화장품,기타화장품,20,M,서울,노원구,131.50684931506848
38443,201906,화장품,바디/헤어용품,20,M,서울,강북구,109.70882287763472
38444,201906,화장품,바디/헤어용품,20,M,서울,광진구,87.55324183625177
38450,201906,화장품,바디/헤어용품,20,all,서울,도봉구,98.08006332877541
38454,201906,화장품,뷰티소품,20,F,서울,동대문구,54.043367206571595
38456,201906,화장품,뷰티소품,20,M,서울,광진구,87.43656042382445
38457,201906,화장품,뷰티소품,20,M,서울,성동구,17.781369973732065
38458,201906,화장품,뷰티소품,20,M,서울,성북구,277.71100291319493
38464,201906,화장품,화장품,20,F,서울,강북구,89.81724126637349
38465,201906,화장품,화장품,20,F,서울,도봉구,90.24243128933331
38466,201906,화장품,화장품,20,F,서울,성동구,184.59542467297905
38467,201906,화장품,화장품,20,F,서울,성북구,60.65602006228126
38474,201906,화장품,화장품,20,M,서울,노원구,96.011822561045
38476,201906,화장품,화장품,20,M,서울,성동구,112.6419656595755
38482,201906,건강/의료용품,건강관리용품,20,F,서울,광진구,75.96876319121992
38483,201906,건강/의료용품,건강관리용품,20,F,서울,성북구,128.16221780941558
38488,201906,건강/의료용품,건강관리용품,20,M,서울,도봉구,477.35750131076327
38489,201906,건강/의료용품,건강관리용품,20,M,서울,동대문구,74.52571503015561
38493,201906,건강/의료용품,건강관리용품,20,all,서울,중랑구,266.64699439907844
38495,201906,식품,가공식품,20,F,서울,중랑구,114.65773727456377
38496,201906,식품,가공식품,20,M,서울,도봉구,96.1049184173
38498,201906,식품,가공식품,20,M,서울,성동구,122.35378695287477
38502,201906,식품,가공식품,20,all,서울,도봉구,99.60526929679192
38504,201906,식품,가공식품,20,all,서울,성동구,105.885910243531
38505,201906,식품,가공식품,20,all,서울,성북구,103.38624654282222
38510,201906,식품,기호식품,20,F,서울,광진구,134.33956967326313
38511,201906,식품,기호식품,20,F,서울,도봉구,94.35634643586629
38512,201906,식품,기호식품,20,F,서울,동대문구,117.1867018473831
38515,201906,식품,기호식품,20,F,서울,성동구,181.70987933063188
38522,201906,식품,기호식품,20,all,서울,강북구,153.3552073185095
38523,201906,식품,기호식품,20,all,서울,노원구,113.59036925746086
38524,201906,식품,기호식품,20,all,서울,도봉구,103.74084514486192
38526,201906,식품,기호식품,20,all,서울,성북구,110.57530540643364
38531,201906,식품,담배,20,F,서울,동대문구,144.88207409141452
38534,201906,식품,담배,20,M,서울,강북구,169.7668477848123
38535,201906,식품,담배,20,M,서울,성동구,164.53354423850624
38538,201906,식품,담배,20,all,서울,강북구,173.5496335632333
38539,201906,식품,담배,20,all,서울,도봉구,245.6810254527391
38541,201906,식품,담배,20,all,서울,성동구,165.2961284797201
38542,201906,식품,담배,20,all,서울,성북구,18.74596739111521
38547,201906,식품,빙과류,20,F,서울,도봉구,127.28151024934827
38548,201906,식품,빙과류,20,F,서울,동대문구,142.24525446686934
38550,201906,식품,빙과류,20,F,서울,성동구,149.22871537056008
38553,201906,식품,빙과류,20,F,서울,중랑구,225.88294393344955
38554,201906,식품,빙과류,20,M,서울,강북구,182.63932470057887
38560,201906,식품,빙과류,20,all,서울,광진구,145.05015946758792
38562,201906,식품,빙과류,20,all,서울,노원구,133.6821223795089
38563,201906,식품,빙과류,20,all,서울,동대문구,143.42601169296904
38569,201906,식품,빵류,20,F,서울,강북구,99.95608544471683
38573,201906,식품,빵류,20,F,서울,성동구,108.21020263344634
38574,201906,식품,빵류,20,F,서울,성북구,87.57387605825733
38578,201906,식품,빵류,20,M,서울,노원구,74.22188072113829
38580,201906,식품,빵류,20,M,서울,성동구,99.80982359498985
38584,201906,식품,빵류,20,all,서울,강북구,100.84732235028494
38586,201906,식품,빵류,20,all,서울,광진구,79.97945327498796
38591,201906,식품,빵류,20,all,서울,중랑구,127.44380466550786
38593,201906,식품,신선식품,20,F,서울,강북구,80.98074070901394
38594,201906,식품,신선식품,20,F,서울,노원구,97.33045540770516
38597,201906,식품,신선식품,20,F,서울,중랑구,80.65586837498081
38598,201906,식품,신선식품,20,M,서울,강북구,105.05206045090223
38607,201906,식품,신선식품,20,all,서울,성북구,89.2581374261348
